id,title,all_artists,genre,release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion
179,Sweet Home Alabama,['Lynyrd Skynyrd'],album rock,1991,FALSE,0,0.601,0.593,0,-11.685,1,0.0257,0.181,0.000441,0.121,0.902,97.784,4,Happy
180,Umbrella,['The Baseballs'],neo-rockabilly,2010,FALSE,41,0.643,0.879,10,-3.602,1,0.0426,0.438,0,0.107,0.952,106.077,4,Happy
181,Moi je joue,['Brigitte Bardot'],chanson,1994,FALSE,0,0.652,0.742,9,-9.687,0,0.0501,0.41,0.052,0.323,0.736,106.096,4,Happy
182,Cake By The Ocean,['DNCE'],dance pop,2015,TRUE,0,0.771,0.76,4,-5.459,0,0.0514,0.147,0,0.053,0.881,119,4,Happy
183,Waterloo,['ABBA'],europop,2005,FALSE,0,0.441,0.908,2,-6.481,1,0.0425,0.423,2.88E-06,0.325,0.808,147.597,4,Happy
184,Ain't No Mountain High Enough - Stereo Version,"['Marvin Gaye', 'Tammi Terrell']",classic soul,2000,FALSE,0,0.674,0.794,7,-7.361,1,0.0726,0.27,2.47E-06,0.211,0.685,129.292,4,Happy
186,Rock DJ - 2004 Mix,['Robbie Williams'],dance pop,2010,FALSE,50,0.709,0.768,7,-4.274,1,0.0324,0.0229,0,0.417,0.869,103.036,4,Happy
187,Think,['Aretha Franklin'],classic soul,2006,FALSE,0,0.683,0.659,6,-9.424,1,0.0412,0.164,0,0.248,0.919,109.952,4,Happy
188,Smile,['Lily Allen'],dance pop,2006,TRUE,69,0.632,0.639,5,-5.938,1,0.0259,0.00143,0,0.221,0.733,95.506,4,Happy
189,You Can Call Me Al,['Paul Simon'],classic rock,2007,FALSE,56,0.777,0.725,5,-9.012,1,0.047,0.126,0.0108,0.0917,0.851,128.349,4,Happy
190,Walk Like an Egyptian,['The Bangles'],album rock,2010,FALSE,47,0.716,0.828,11,-13.065,1,0.104,0.0117,2.10E-06,0.301,0.771,103.155,4,Happy
191,Sway,['Michael Bublé'],adult standards,2003,FALSE,71,0.713,0.639,2,-5.529,0,0.0313,0.753,0,0.0878,0.737,125.959,4,Happy
192,Lets Twist Again,['Chubby Checker'],adult standards,2011,FALSE,0,0.634,0.744,3,-5.062,1,0.041,0.0698,0,0.0465,0.967,162.4,4,Happy
193,The Look,['Roxette'],europop,2006,FALSE,53,0.634,0.838,2,-5.363,1,0.0413,0.0531,8.34E-06,0.0522,0.541,95.011,4,Happy
194,Barbara Ann,['The Beach Boys'],baroque pop,1975,FALSE,60,0.581,0.669,6,-3.659,1,0.0385,0.19,0,0.243,0.926,78.073,4,Happy
195,All Star,['Smash Mouth'],alternative rock,2005,FALSE,0,0.73,0.862,11,-5.876,1,0.0313,0.0398,0,0.0818,0.77,104.018,4,Happy
196,Can't Stand Me Now,['The Libertines'],alternative rock,2004,TRUE,1,0.368,0.935,4,-3.204,1,0.0587,0.0111,0.00201,0.0948,0.558,164.425,4,Happy
197,Reggae Night,['Jimmy Cliff'],dub,2011,FALSE,0,0.801,0.757,0,-7.13,1,0.0369,0.301,8.25E-06,0.0708,0.962,109.366,4,Happy
198,Don't Go Breaking My Heart,"['Elton John', 'Kiki Dee']",glam rock,2007,FALSE,0,0.73,0.858,5,-8.221,1,0.036,0.179,1.54E-06,0.0611,0.765,131.445,4,Happy
199,All I Wanna Do,['Sheryl Crow'],lilith,1993,FALSE,0,0.82,0.528,9,-11.179,1,0.0321,0.111,0.0186,0.257,0.931,120.091,4,Happy
200,Sir Duke,['Stevie Wonder'],funk,1976,FALSE,0,0.588,0.568,6,-9.766,1,0.0672,0.16,0,0.0792,0.952,106.938,4,Happy
201,Butterfly,['Jason Mraz'],acoustic pop,2008,FALSE,44,0.718,0.658,10,-7.207,0,0.0665,0.147,0,0.183,0.806,108.105,4,Happy
202,Uh La La La,['Alexia'],bubblegum dance,2008,FALSE,42,0.779,0.589,5,-11.562,1,0.0893,0.289,0.000535,0.331,0.815,92.308,4,Happy
203,Pencil Full of Lead,['Paolo Nutini'],british soul,2009,FALSE,47,0.735,0.767,7,-6.536,1,0.116,0.324,0,0.146,0.833,106.132,4,Happy
204,Build Me up Buttercup (Re-Recorded),['The Foundations'],brill building pop,2007,FALSE,0,0.707,0.814,0,-7.364,1,0.0367,0.158,2.72E-06,0.106,0.922,132.062,4,Happy
205,Feel Good Inc.,['Gorillaz'],alternative hip hop,2005,FALSE,83,0.818,0.705,6,-6.679,1,0.177,0.00836,0.00233,0.613,0.772,138.559,4,Happy
206,Daddy Cool,['Boney M.'],europop,1976,FALSE,72,0.763,0.777,5,-6.932,0,0.0364,0.281,0.79,0.134,0.929,124.431,4,Happy
207,Pack Up,['Eliza Doolittle'],lilith,2010,FALSE,45,0.712,0.775,11,-6.089,1,0.0572,0.488,0,0.7,0.917,134.902,4,Happy
208,Johnny B. Goode,['Chuck Berry'],blues rock,1999,FALSE,0,0.502,0.931,5,-4.686,1,0.174,0.697,3.92E-06,0.281,0.903,166.407,4,Happy
209,Fuck You,['CeeLo Green'],atl hip hop,2010,TRUE,67,0.69,0.834,0,-5.79,1,0.0566,0.129,0,0.136,0.738,127.43,4,Happy
210,Sleeping in My Car - Single Version,['Roxette'],europop,2006,FALSE,41,0.546,0.85,6,-4.315,1,0.0322,0.0123,0,0.193,0.584,135.162,4,Happy
211,Dreaming,['Smallpools'],electropop,2013,FALSE,32,0.615,0.887,10,-2.924,0,0.0453,0.000527,0,0.0667,0.877,119,4,Happy
212,Just Can't Get Enough,['Depeche Mode'],dance rock,1981,FALSE,71,0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168,4,Happy
213,Soul Galore,['Jackie Wilson'],adult standards,1966,FALSE,28,0.556,0.895,5,-5.093,1,0.0696,0.0985,1.67E-05,0.227,0.559,77.546,4,Happy
214,Animal,['Miike Snow'],alternative dance,2009,FALSE,55,0.763,0.721,1,-6.767,0,0.0986,0.0117,7.69E-06,0.0752,0.657,118.049,4,Happy
215,Karma Chameleon,['Culture Club'],disco,1989,FALSE,66,0.668,0.473,10,-15.402,1,0.0336,0.231,0,0.115,0.962,91.976,4,Happy
216,Mercy,['Duffy'],british soul,2008,FALSE,0,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.912,4,Happy
217,Relight My Fire - Single Version,['Dan Hartman'],disco,2010,FALSE,52,0.759,0.871,0,-7.034,1,0.0391,0.0687,0,0.342,0.871,120.43,4,Happy
218,Two Princes,['Spin Doctors'],alternative rock,1991,FALSE,70,0.543,0.912,7,-10.71,1,0.0601,0.00162,2.10E-06,0.0565,0.836,103.731,4,Happy
219,I Wanna Dance with Somebody (Who Loves Me),['Whitney Houston'],dance pop,1987,FALSE,0,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.814,4,Happy
220,We're from Barcelona,"[""I'm From Barcelona""]",swedish alternative rock,2006,FALSE,40,0.59,0.93,5,-4.259,1,0.0374,0.0984,0.00332,0.786,0.954,119.923,4,Happy
221,Girls Just Want to Have Fun,['Cyndi Lauper'],mellow gold,2007,FALSE,63,0.705,0.847,6,-2.588,1,0.0361,0.414,3.21E-06,0.406,0.743,120.527,4,Happy
222,I Don't Feel Like Dancin',['Scissor Sisters'],dance pop,2006,FALSE,56,0.71,0.917,7,-3.385,1,0.0287,0.018,0,0.335,0.83,108.031,4,Happy
223,Lemon Tree,['Fools Garden'],german pop rock,1995,FALSE,0,0.669,0.479,1,-8.849,1,0.0442,0.672,0,0.11,0.679,143.159,4,Happy
224,Foundations,['Kate Nash'],anti-folk,2007,TRUE,50,0.565,0.912,0,-4.036,1,0.056,0.0982,0,0.0839,0.881,84.49,4,Happy
225,I Want You Back,['The Jackson 5'],motown,1969,FALSE,0,0.639,0.548,8,-13.534,1,0.0394,0.29,9.68E-05,0.366,0.887,98.359,4,Happy
226,Time to Pretend,['MGMT'],alternative dance,2008,TRUE,34,0.438,0.94,2,-3.249,1,0.0452,8.74E-05,0.0777,0.3,0.421,100.99,3,Happy
227,Stayin' Alive - Remastered Version,['Bee Gees'],disco,2004,FALSE,0,0.675,0.899,10,-6.124,0,0.0418,0.0696,0.000139,0.33,0.91,103.683,4,Happy
228,Mr. Pitiful,['Matt Costa'],neo mellow,2007,FALSE,26,0.76,0.714,0,-7.134,1,0.0274,0.175,0,0.0778,0.774,110.007,4,Happy
229,Footloose,['Kenny Loggins'],album rock,2007,FALSE,48,0.594,0.927,2,-2.691,1,0.0675,0.0719,5.00E-05,0.079,0.648,173.927,4,Happy
230,Movin' on Up,['Primal Scream'],alternative rock,1991,FALSE,63,0.523,0.76,5,-12.437,1,0.0325,0.103,0.00068,0.0666,0.581,94.267,4,Happy
231,"Could You Be Loved - 12"" Mix",['Bob Marley & The Wailers'],reggae,1980,FALSE,0,0.874,0.793,7,-7.979,1,0.0945,0.274,0.000219,0.123,0.791,102.938,4,Happy
232,Reflections,['MisterWives'],electropop,2015,FALSE,0,0.682,0.681,2,-5.435,1,0.0291,0.0201,0.0162,0.101,0.577,111.037,4,Happy
233,You Never Can Tell - 1964 Single Version / Mono,['Chuck Berry'],blues rock,2007,FALSE,0,0.573,0.837,0,-10.224,1,0.0977,0.72,3.24E-05,0.242,0.929,157.138,4,Happy
234,You Only Live Once,['The Strokes'],alternative rock,2006,FALSE,71,0.63,0.908,11,-2.42,1,0.0326,0.0238,0.592,0.116,0.968,120.522,4,Happy
235,It's a Beautiful Day,['Michael Bublé'],adult standards,2013,FALSE,68,0.532,0.795,1,-3.979,1,0.0358,0.0559,0,0.295,0.78,143.837,4,Happy
236,Gettin' Jiggy Wit It,['Will Smith'],hip hop,1997,FALSE,71,0.881,0.874,6,-4.505,1,0.139,0.0175,1.14E-06,0.154,0.858,107.891,4,Happy
237,What You Know,['Two Door Cinema Club'],alternative dance,2010,FALSE,2,0.55,0.753,6,-4.003,0,0.0407,0.000665,7.74E-06,0.0921,0.841,139.048,4,Happy
238,S.O.B.,['Nathaniel Rateliff & The Night Sweats'],modern blues rock,2015,FALSE,0,0.701,0.595,1,-6.484,1,0.0447,0.264,0.00421,0.449,0.115,109.991,4,Happy
239,A Little Less Conversation - JXL Radio Edit Remix,"['Elvis Presley', 'Junkie XL']",rock-and-roll,2017,FALSE,38,0.578,0.97,4,-5.762,0,0.0485,0.000135,0.202,0.173,0.689,114.99,4,Happy
240,Alright,['Supergrass'],alternative rock,1995,FALSE,72,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,4,Happy
241,Black Or White,['Michael Jackson'],pop,2004,FALSE,0,0.767,0.895,9,-3.633,1,0.0871,0.177,0.0253,0.0683,0.884,114.789,4,Happy
242,Rolling in the Deep,['Adele'],british soul,2011,TRUE,5,0.73,0.77,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,4,Surprise
243,"Tempo (feat. Sevn Alias, Bko & Boef)","['Jairzinho', 'Sevn Alias', 'BKO', 'Boef']",dutch hip hop,2017,FALSE,42,0.861,0.881,9,-5.411,0,0.168,0.137,0.00379,0.0938,0.834,122.945,4,Surprise
244,Energie,"['Ronnie Flex', 'Frenna']",dutch hip hop,2017,FALSE,58,0.848,0.598,11,-7.087,1,0.214,0.102,0,0.151,0.678,100.001,4,Surprise
245,9 to 5,['Dolly Parton'],classic country pop,1980,FALSE,76,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54E-06,0.631,0.813,105.39,4,Surprise
246,Hello,['Adele'],british soul,2015,FALSE,4,0.47,0.431,5,-6.129,0,0.0342,0.329,0,0.0854,0.289,157.98,4,Surprise
247,Diamonds,['Rihanna'],barbadian pop,2012,FALSE,76,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,4,Surprise
248,Hangover,"['Taio Cruz', 'Flo Rida']",dance pop,2011,TRUE,0,0.599,0.885,3,-3.232,1,0.0463,0.00892,0,0.0699,0.576,128.048,4,Surprise
249,Stereo Hearts (feat. Adam Levine),"['Gym Class Heroes', 'Adam Levine']",dance pop,2011,FALSE,82,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,4,Surprise
250,The Monster,"['Eminem', 'Rihanna']",detroit hip hop,2013,TRUE,76,0.781,0.853,1,-3.68,0,0.0715,0.0525,0,0.12,0.624,110.049,4,Surprise
251,I Want It That Way,['Backstreet Boys'],boy band,2013,FALSE,0,0.683,0.687,6,-5.833,0,0.0274,0.24,0,0.131,0.502,99.035,4,Surprise
252,Sweet Dreams (Are Made of This) - Remastered,"['Eurythmics', 'Annie Lennox', 'Dave Stewart']",art rock,1983,FALSE,82,0.692,0.711,0,-7.498,0,0.0317,0.225,0,0.12,0.875,125.135,4,Surprise
253,Price Tag,"['Jessie J', 'B.o.B']",dance pop,2011,FALSE,74,0.636,0.831,5,-3.945,1,0.182,0.0294,3.85E-06,0.272,0.668,175.015,4,Surprise
254,Firework,['Katy Perry'],dance pop,2010,FALSE,72,0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,4,Surprise
255,It Wasn't Me,"['Shaggy', 'Rik Rok']",pop rap,2008,FALSE,62,0.852,0.604,0,-4.569,1,0.0642,0.0503,0,0.327,0.667,94.762,4,Surprise
256,Irreplaceable,['Beyoncé'],dance pop,2007,FALSE,71,0.447,0.694,7,-4.637,0,0.382,0.0293,5.46E-06,0.167,0.509,175.868,4,Surprise
257,I Know You Want Me (Calle Ocho),['Pitbull'],dance pop,2009,FALSE,69,0.82,0.731,9,-6.02,1,0.159,0.0133,1.94E-05,0.131,0.793,127.076,4,Surprise
258,Halo,['Beyoncé'],dance pop,2008,FALSE,77,0.508,0.72,11,-5.908,0,0.0628,0.272,0,0.0563,0.472,79.983,4,Surprise
259,Welcome To St. Tropez - DJ Antoine vs Mad Mark Radio Edit,"['DJ Antoine', 'Timati', 'Kalenna', 'Mad Mark']",dance pop,2012,FALSE,0,0.775,0.76,0,-4.847,0,0.126,0.00573,0,0.341,0.766,124.977,4,Surprise
260,Replay,['Iyaz'],dance pop,2009,FALSE,73,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,4,Surprise
261,Breaking Free,"['Troy', 'Gabriella']",hollywood,2006,FALSE,55,0.583,0.584,0,-6.453,0,0.0363,0.0374,0,0.141,0.345,107.937,4,Surprise
262,Magic in the Air (feat. Ahmed Chawki),"['Magic System', 'Chawki']",afropop,2014,FALSE,68,0.621,0.907,2,-3.923,1,0.0474,0.091,0,0.067,0.884,128.056,4,Surprise
263,Rood - Single Version,['Marco Borsato'],dutch cabaret,2006,FALSE,51,0.46,0.831,5,-6.44,1,0.0514,0.00641,1.28E-05,0.0797,0.191,137.989,4,Surprise
264,I Will Survive - Extended Version,['Gloria Gaynor'],disco,2001,FALSE,38,0.77,0.692,0,-10.944,1,0.0533,0.0129,0.0192,0.34,0.65,115.953,4,Surprise
265,It's Raining Men - Single Version,['The Weather Girls'],disco,2006,FALSE,36,0.727,0.756,5,-11.699,0,0.0591,0.33,0.000199,0.702,0.721,136.349,4,Surprise
266,When I Was Your Man,['Bruno Mars'],dance pop,2012,FALSE,84,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,4,Surprise
267,Just the Way You Are,['Bruno Mars'],dance pop,2010,FALSE,78,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4,Surprise
268,Grenade,['Bruno Mars'],dance pop,2010,FALSE,78,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,4,Surprise
269,Space for Two,['Mr. Probz'],dutch hip hop,2018,FALSE,0,0.477,0.6,4,-6.363,1,0.0835,0.466,0,0.0688,0.486,159.972,4,Surprise
270,Better Now,['Post Malone'],dfw rap,2018,TRUE,81,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,4,Surprise
271,Summer Nights - From “Grease” Soundtrack,"['John Travolta', 'Olivia Newton-John']",hollywood,1998,FALSE,0,0.747,0.657,2,-9.449,1,0.0548,0.641,1.76E-05,0.0874,0.657,124.324,4,Surprise
272,"You're The One That I Want - From ""Grease"" Original Motion Picture Soundtrack","['John Travolta', 'Olivia Newton-John']",hollywood,1998,FALSE,0,0.762,0.608,0,-11.36,1,0.0644,0.294,0.00148,0.117,0.841,106.931,4,Surprise
273,Where Is The Love?,['Black Eyed Peas'],dance pop,2003,FALSE,61,0.834,0.699,5,-3.222,1,0.196,0.111,0,0.131,0.803,94.069,4,Surprise
275,Feesttent,"['Kraantje Pappie', 'MC Jiggy Djé']",dutch hip hop,2014,FALSE,55,0.714,0.927,7,-2.996,1,0.319,0.132,0,0.686,0.797,172.022,4,Surprise
276,Billionaire (feat. Bruno Mars),"['Travie McCoy', 'Bruno Mars']",dance pop,2010,TRUE,72,0.633,0.673,6,-6.403,0,0.258,0.297,0,0.206,0.659,86.776,4,Surprise
277,I'm Yours,['Jason Mraz'],acoustic pop,2008,FALSE,81,0.686,0.457,11,-8.322,1,0.0468,0.595,0,0.105,0.718,150.953,4,Surprise
278,Mambo No. 5 (a Little Bit of...),['Lou Bega'],latin pop,1999,FALSE,76,0.622,0.807,5,-6.752,0,0.408,0.103,0,0.306,0.892,174.06,4,Surprise
279,Summer Jam 2003 - Remix,['The Underdog Project'],slap house,2003,FALSE,58,0.784,0.804,9,-8.024,0,0.112,0.21,0.000359,0.101,0.817,130.03,4,Surprise
280,Blurred Lines,"['Robin Thicke', 'T.I.', 'Pharrell Williams']",dance pop,2013,FALSE,56,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78E-05,0.0783,0.881,120,4,Surprise
281,Sonnentanz,['Klangkarussell'],austrian pop,2014,FALSE,61,0.646,0.359,5,-10.388,0,0.155,0.247,0.914,0.0872,0.154,119.885,4,Surprise
282,La Camisa Negra,['Juanes'],colombian pop,2005,FALSE,0,0.751,0.73,6,-4.398,0,0.0312,0.0868,0,0.0757,0.968,97.014,4,Surprise
283,Mas Que Nada - Radio Edit,"['Sérgio Mendes', 'Black Eyed Peas']",bossa nova,2006,FALSE,55,0.761,0.868,5,-6.061,0,0.0667,0.0245,1.12E-06,0.11,0.963,100.037,4,Surprise
284,Nervous,['Shawn Mendes'],canadian pop,2018,FALSE,0,0.841,0.622,0,-6.763,1,0.0756,0.041,0,0.126,0.738,121.988,4,Surprise
285,We Can Do Better,['Matt Simons'],neo-singer-songwriter,2018,FALSE,1,0.629,0.686,8,-4.851,1,0.0626,0.0365,2.37E-05,0.0709,0.731,91.05,4,Surprise
286,One Kiss (with Dua Lipa),"['Calvin Harris', 'Dua Lipa']",dance pop,2018,FALSE,81,0.791,0.862,9,-3.24,0,0.11,0.037,2.19E-05,0.0814,0.592,123.994,4,Surprise
287,Youngblood,['5 Seconds of Summer'],boy band,2018,FALSE,81,0.596,0.854,7,-5.114,0,0.463,0.0169,0,0.124,0.152,120.274,4,Surprise
288,Hey Meisje,"['Esko', 'Josylvio', 'Hansie']",dutch hip hop,2018,TRUE,55,0.756,0.808,1,-2.557,0,0.073,0.329,0.0183,0.0652,0.889,95.087,4,Surprise
289,Girls Like You (feat. Cardi B) - Cardi B Version,"['Maroon 5', 'Cardi B']",pop,2018,TRUE,75,0.851,0.541,0,-6.825,1,0.0505,0.568,0,0.13,0.448,124.959,4,Surprise
290,La Cintura,['Alvaro Soler'],latin pop,2018,FALSE,1,0.702,0.844,6,-4.054,0,0.0769,0.0294,0,0.38,0.786,100.043,4,Surprise
291,Leave a Light On,['Tom Walker'],indie anthem-folk,2017,FALSE,73,0.586,0.624,5,-5.946,1,0.113,0.0153,1.78E-06,0.133,0.267,68.976,4,Surprise
292,I Like It,"['Cardi B', 'Bad Bunny', 'J Balvin']",dance pop,2018,TRUE,80,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,4,Surprise
293,Te Boté - Remix,"['Nio Garcia', 'Casper Magico', 'Bad Bunny', 'Darell', 'Ozuna', 'Nicky Jam']",latin,2018,TRUE,77,0.903,0.675,11,-3.445,0,0.214,0.542,1.28E-05,0.0595,0.442,96.507,4,Surprise
294,Sin Pijama,"['Becky G', 'Natti Natasha']",dance pop,2018,FALSE,71,0.791,0.745,11,-3.695,0,0.0464,0.354,2.93E-05,0.104,0.82,94.014,4,Surprise
295,Shape of You,['Ed Sheeran'],pop,2017,FALSE,86,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,4,Surprise
296,Classic (feat. POWERS),"['The Knocks', 'POWERS']",alternative dance,2014,FALSE,49,0.63,0.942,2,-3.195,1,0.0485,0.00474,0.000744,0.326,0.543,101.996,4,Surprise
297,Build Me Up Buttercup,['The Foundations'],brill building pop,1998,FALSE,0,0.657,0.423,0,-10.465,1,0.0308,0.361,0,0.31,0.842,133.612,4,Surprise
298,Rescue Me,['Fontella Bass'],brill building pop,2010,FALSE,0,0.677,0.546,7,-9.7,1,0.0321,0.666,1.47E-05,0.113,0.956,122.732,4,Surprise
299,The Way You Make Me Feel - 2012 Remaster,['Michael Jackson'],pop,1987,FALSE,74,0.877,0.854,1,-4.523,1,0.147,0.0544,5.50E-05,0.144,0.54,114.472,4,Surprise
300,Rock with You - Single Version,['Michael Jackson'],pop,1979,FALSE,74,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91E-05,0.158,0.848,114.031,4,Surprise
301,ABC,['The Jackson 5'],motown,1995,FALSE,0,0.559,0.752,8,-10.046,1,0.0581,0.448,0.00061,0.0907,0.946,187.712,4,Surprise
302,Someone Like You,['Adele'],british soul,2011,FALSE,7,0.554,0.321,9,-8.251,1,0.028,0.893,0,0.0996,0.288,135.047,4,Surprise
303,Skyfall,['Adele'],british soul,2012,FALSE,0,0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,4,Surprise
305,7 Years,['Lukas Graham'],danish pop,2015,FALSE,0,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4,Surprise
306,Cheerleader - Felix Jaehn Remix Radio Edit,"['OMI', 'Felix Jaehn']",dance pop,2015,FALSE,77,0.782,0.685,4,-6.237,1,0.0309,0.166,1.18E-05,0.16,0.603,118.016,4,Surprise
307,Love Yourself,['Justin Bieber'],canadian pop,2015,FALSE,1,0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,4,Surprise
308,Chandelier,['Sia'],australian dance,2014,FALSE,79,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07E-05,0.0685,0.572,117.089,5,Surprise
309,Believer,['Imagine Dragons'],modern rock,2017,FALSE,0,0.772,0.775,10,-4.388,0,0.112,0.0417,0,0.226,0.748,124.978,4,Surprise
310,Stay With Me,['Sam Smith'],dance pop,2014,FALSE,0,0.5,0.418,0,-6.535,1,0.0377,0.566,0.000193,0.11,0.176,84.899,4,Surprise
311,Treat You Better,['Shawn Mendes'],canadian pop,2016,FALSE,0,0.455,0.797,10,-4.133,0,0.36,0.132,0,0.11,0.757,165.717,4,Surprise
312,Royals,['Lorde'],art pop,2013,FALSE,77,0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,4,Surprise
313,Somebody That I Used To Know,"['Gotye', 'Kimbra']",australian pop,2011,FALSE,77,0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,4,Surprise
314,Best Day Of My Life,['American Authors'],indie poptimism,2014,FALSE,79,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,4,Surprise
315,Fireflies,['Owl City'],indietronica,2009,FALSE,79,0.512,0.662,3,-6.797,1,0.0439,0.0275,0,0.118,0.472,180.114,4,Surprise
316,Dancing Queen,['ABBA'],europop,1976,FALSE,81,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,4,Surprise
317,Bohemian Rhapsody - Remastered 2011,['Queen'],classic rock,1975,FALSE,1,0.414,0.404,0,-9.928,0,0.0499,0.271,0,0.3,0.224,71.105,4,Surprise
318,Can't Hold Us - feat. Ray Dalton,['Macklemore & Ryan Lewis'],pop rap,2012,FALSE,83,0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,4,Surprise
319,You Sexy Thing,['Hot Chocolate'],classic uk pop,1975,FALSE,72,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,4,Surprise
320,"thank u, next",['Ariana Grande'],dance pop,2018,TRUE,22,0.724,0.647,1,-5.642,1,0.0658,0.28,0,0.102,0.435,106.96,4,Surprise
321,High Hopes,['Panic! At The Disco'],modern rock,2018,FALSE,81,0.579,0.904,5,-2.729,1,0.0618,0.193,0,0.064,0.681,82.014,4,Surprise
322,Valerie (feat. Amy Winehouse) - Version Revisited,"['Mark Ronson', 'Amy Winehouse']",dance pop,2007,FALSE,1,0.698,0.844,1,-4.789,1,0.0544,0.00253,0.000426,0.124,0.896,105.828,4,Surprise
323,"My Heart Will Go On - Love Theme from ""Titanic""",['Céline Dion'],canadian pop,1997,FALSE,1,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33E-06,0.117,0.0382,99.195,1,Surprise
324,Strangers Like Me,['Phil Collins'],mellow gold,1999,FALSE,0,0.672,0.804,3,-7.021,1,0.0406,0.124,0.000312,0.121,0.557,119.841,4,Surprise
325,Just Wanna Be With You,"['High School Musical Cast', 'Vanessa Hudgens', 'Lucas Grabeel', 'Zac Efron', 'Olesya Rulin']",dance pop,2008,FALSE,29,0.597,0.703,2,-4.857,0,0.0321,0.315,0,0.12,0.389,102.121,4,Surprise
326,Sterrenstof,['De Jeugd Van Tegenwoordig'],dutch hip hop,2010,TRUE,62,0.714,0.79,5,-3.757,0,0.109,0.317,1.27E-05,0.198,0.904,97.012,4,Surprise
327,Het Is Een Nacht... (Levensecht),"['Guus Meeuwis', 'Vagant']",dutch pop,1996,FALSE,58,0.631,0.623,7,-7.013,1,0.0297,0.541,5.30E-06,0.157,0.495,138.076,4,Surprise
328,We Will Rock You - Remastered 2011,['Queen'],classic rock,1977,FALSE,78,0.692,0.497,2,-7.316,1,0.119,0.676,0,0.259,0.475,81.308,4,Surprise
329,I Want To Break Free - Single Remix,['Queen'],classic rock,1984,FALSE,0,0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026,0.0763,0.596,108.951,4,Surprise
330,No Limit,['2 Unlimited'],bubblegum dance,2014,FALSE,0,0.652,0.999,3,-6.659,1,0.0522,0.0109,0.000646,0.0533,0.637,141.056,4,Surprise
331,Beautiful Girls - Radio Edit,['Sean Kingston'],dance pop,2007,FALSE,53,0.764,0.65,1,-6.114,0,0.0673,0.169,0,0.298,0.766,130.021,4,Surprise
333,Angels,['Robbie Williams'],dance pop,1997,FALSE,74,0.429,0.594,4,-6.251,1,0.0277,0.156,4.95E-06,0.1,0.236,150.22,4,Surprise
334,Sex On The Beach - Original Mix,['T-Spoon'],bubblegum dance,2008,FALSE,0,0.731,0.745,5,-7.611,1,0.0269,0.147,0,0.166,0.969,99.989,4,Surprise
335,No Scrubs,['TLC'],atl hip hop,1999,FALSE,78,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,4,Surprise
336,I Wanna Be the Only One (feat. Bebe Winans),"['Eternal', 'Bebe Winans']",bubblegum dance,2002,FALSE,46,0.627,0.768,6,-7.775,1,0.0625,0.468,0,0.126,0.802,100.071,4,Surprise
337,The Boy Is Mine - Radio Edit,"['Brandy', 'Monica']",dance pop,2012,FALSE,0,0.693,0.665,1,-7.235,0,0.0421,0.246,0.0001,0.0815,0.683,93.044,4,Surprise
